"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1997","Stratum_4"," [g]",2381221093.47058,247802634.198526,0.124785315158884
"1","1998","Stratum_4"," [g]",1485651467.96386,163318604.937376,0.133671389831061
"1","1999","Stratum_4"," [g]",2108107486.46365,217120609.584322,0.122885936431961
"1","2000","Stratum_4"," [g]",1710780973.21005,172263169.743988,0.120727209256644
"1","2001","Stratum_4"," [g]",3229837091.574,320672411.777072,0.118567302037768
"1","2002","Stratum_4"," [g]",2153281734.99199,227140723.497036,0.126846219255159
"1","2003","Stratum_4"," [g]",4101055504.82141,500839454.961285,0.149452005739057
"1","2004","Stratum_4"," [g]",2914912122.37495,275585096.099933,0.112875517675946
"1","2005","Stratum_4"," [g]",1806681493.99618,201227190.677065,0.135657296908738
"1","2006","Stratum_4"," [g]",1805382212.69342,178821805.792346,0.11808354199198
"1","2007","Stratum_4"," [g]",2504314073.25715,273979743.909644,0.132347086918772
"1","2008","Stratum_4"," [g]",2130601122.68566,207508848.342633,0.116177502585676
"1","2009","Stratum_4"," [g]",2047206950.07037,368478158.658911,0.230699773533673
"1","2010","Stratum_4"," [g]",1354664775.7124,138468853.491243,0.121871194004898
"1","2011","Stratum_4"," [g]",1283524516.96135,179247048.565417,0.172796081504229
"1","2012","Stratum_4"," [g]",1157301129.98551,122031821.332671,0.127134552112727
"1","2013","Stratum_4"," [g]",1485620076.99464,180324667.653697,0.14953042319863
"1","2014","Stratum_4"," [g]",1160066357.99079,147989348.392791,0.159048562357626
"1","2015","Stratum_4"," [g]",1270191866.78682,179759582.75569,0.179783693633033
"1","2016","Stratum_4"," [g]",928070387.203252,144699628.311564,0.198428054147699
"1","2017","Stratum_4"," [g]",1291999086.13551,213528006.194173,0.212792614038498
"1","2018","Stratum_4"," [g]",1727245980.50512,377627104.899705,0.292800814339095
"1","2019","Stratum_4"," [g]",3920381769.03542,560346134.294533,0.178578080865592
"1","2020","Stratum_4"," [g]",0,0,0
"1","2021","Stratum_4"," [g]",951695903.870776,133946206.119747,0.174138940211651
"1","2022","Stratum_4"," [g]",683727747.99468,101812438.265499,0.189091625953304
"1","2023","Stratum_4"," [g]",2906992958.82589,326911874.560199,0.135896281918027
"1","1982","Stratum_5"," [g]",483697404.743369,78931285.0570803,0.202797729548346
"1","1983","Stratum_5"," [g]",177039971.358082,35518476.8666552,0.261334171375117
"1","1984","Stratum_5"," [g]",191603478.599128,37073858.0819736,0.251915492259883
"1","1985","Stratum_5"," [g]",304468653.704479,47780690.1658965,0.193327836977654
"1","1986","Stratum_5"," [g]",235717183.436657,44751312.4187554,0.24492064353354
"1","1987","Stratum_5"," [g]",812007073.943436,141994604.054922,0.220359759596359
"1","1988","Stratum_5"," [g]",321733789.470089,69550885.7850749,0.279723292802744
"1","1989","Stratum_5"," [g]",198853713.367669,66728534.7159056,0.46720589283024
"1","1990","Stratum_5"," [g]",179130354.40764,59986066.2615381,0.472783057743798
"1","1991","Stratum_5"," [g]",426679891.834022,90426797.0204302,0.27613944444236
"1","1992","Stratum_5"," [g]",889872358.88789,189361825.220281,0.27872880222609
"1","1993","Stratum_5"," [g]",458622902.456786,116739637.995149,0.351005227520345
"1","1994","Stratum_5"," [g]",259667866.354678,53092168.4609461,0.271282052593098
"1","1995","Stratum_5"," [g]",320665030.576449,60597167.1275588,0.23917988799183
"1","1996","Stratum_5"," [g]",281524590.174645,62602200.4719388,0.302552317573517
"1","1997","Stratum_5"," [g]",644023490.741444,108025554.706678,0.210709810065525
"1","1998","Stratum_5"," [g]",394642190.885605,61839466.7540658,0.195824700680198
"1","1999","Stratum_5"," [g]",479439092.942183,79599424.3416825,0.210070766450463
"1","2000","Stratum_5"," [g]",483810001.121844,79713465.7047662,0.207530877471961
"1","2001","Stratum_5"," [g]",861441824.434067,136877514.651155,0.197431839893618
"1","2002","Stratum_5"," [g]",572446339.855085,94012520.4107474,0.204652009895456
"1","2003","Stratum_5"," [g]",877640246.790619,151173369.735812,0.217257061240253
"1","2004","Stratum_5"," [g]",730904167.039628,115339695.710923,0.197994877824503
"1","2005","Stratum_5"," [g]",684089507.073175,131019172.879626,0.244818372889231
"1","2006","Stratum_5"," [g]",484883810.489691,78230516.6968237,0.201239420175708
"1","2007","Stratum_5"," [g]",622731422.437042,110407211.282983,0.224918602855766
"1","2008","Stratum_5"," [g]",472312373.245164,94806974.6594914,0.263126375504465
"1","2009","Stratum_5"," [g]",407642678.930001,107316406.802923,0.365633303996601
"1","2010","Stratum_5"," [g]",351430666.831337,60913745.6496297,0.217560217430782
"1","2011","Stratum_5"," [g]",211988539.611405,51171506.1333156,0.322970812913412
"1","2012","Stratum_5"," [g]",275256553.221211,49972012.8864655,0.232657731275992
"1","2013","Stratum_5"," [g]",530323304.015533,107945760.367134,0.265847598287054
"1","2014","Stratum_5"," [g]",225408289.630918,46487401.1298296,0.276298689929021
"1","2015","Stratum_5"," [g]",310590186.345646,75904766.837009,0.334587872883981
"1","2016","Stratum_5"," [g]",211702421.663617,51433062.7488652,0.331736297516902
"1","2017","Stratum_5"," [g]",285713927.28475,74538285.005627,0.360895991412322
"1","2018","Stratum_5"," [g]",439554878.778741,135460525.440438,0.439299388801036
"1","2019","Stratum_5"," [g]",725628326.849183,173242806.750065,0.324649765998949
"1","2020","Stratum_5"," [g]",0,0,0
"1","2021","Stratum_5"," [g]",209237074.187961,45241384.9479463,0.286171632587682
"1","2022","Stratum_5"," [g]",192319248.922346,45431823.7025118,0.31972303425308
"1","2023","Stratum_5"," [g]",653312864.38379,112373072.621887,0.217162047172886
