"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","2004","Stratum_3"," [g]",2367056704.59563,374134848.386396,0.18411103266133
"1","2005","Stratum_3"," [g]",982386451.64222,121159263.77927,0.140528416557065
"1","2006","Stratum_3"," [g]",1709943245.01728,307620979.906495,0.208656306053762
"1","2007","Stratum_3"," [g]",1524442806.48124,201554643.730166,0.151059112000451
"1","2008","Stratum_3"," [g]",1183198034.19288,212938464.840184,0.210163852870612
"1","2009","Stratum_3"," [g]",1527000496.32498,173929218.610747,0.127825830638088
"1","2010","Stratum_3"," [g]",3139232958.30128,320539094.616465,0.114637312318554
"1","2011","Stratum_3"," [g]",3138993987.89619,328859103.632753,0.117264798913254
"1","2012","Stratum_3"," [g]",2784551145.27555,332053626.165871,0.135607911438703
"1","2013","Stratum_3"," [g]",3386932758.08432,456429084.398451,0.156446143554003
"1","2014","Stratum_3"," [g]",3221348141.7165,542351763.854308,0.202529689497569
"1","2015","Stratum_3"," [g]",4989569803.65556,666489336.15554,0.154931915145829
"1","2016","Stratum_3"," [g]",5411865488.28522,655704096.088707,0.138839242818221
"1","2017","Stratum_3"," [g]",2969145060.98899,313669020.873938,0.119222012008872
"1","2018","Stratum_3"," [g]",3851475971.8272,483652354.719967,0.146981416238443
"1","2019","Stratum_3"," [g]",1190055508.07543,161549568.134361,0.158155232028542
"1","2020","Stratum_3"," [g]",2677960311.76291,1444890521.49481,0.793936224988605
"1","2021","Stratum_3"," [g]",1337655499.74086,220055745.635545,0.197165727956573
"1","2022","Stratum_3"," [g]",3985538823.43585,584037343.955228,0.170347198617248
"1","2023","Stratum_3"," [g]",6080730431.04588,986063100.831898,0.192597268319334
"1","1982","Stratum_4"," [g]",1733431625.01574,272702889.529814,0.193985771244044
"1","1983","Stratum_4"," [g]",879424045.990143,151019334.635883,0.210820020712372
"1","1984","Stratum_4"," [g]",864317081.146481,156072310.892217,0.221287921361996
"1","1985","Stratum_4"," [g]",717256493.986287,148070804.942839,0.248561636412963
"1","1986","Stratum_4"," [g]",645335406.170174,110205284.282107,0.203988504742986
"1","1987","Stratum_4"," [g]",1243178542.22088,275569849.156499,0.287214011670631
"1","1988","Stratum_4"," [g]",598336371.708962,130498740.082085,0.271613509655572
"1","1989","Stratum_4"," [g]",1548557332.22666,379449381.400066,0.323639390685214
"1","1990","Stratum_4"," [g]",813327228.537486,219570102.079785,0.34621000210215
"1","1991","Stratum_4"," [g]",408303251.031935,125036565.946668,0.4138123207892
"1","1992","Stratum_4"," [g]",1600186897.65455,282304616.258362,0.219884406862176
"1","1993","Stratum_4"," [g]",924890002.528492,150056073.319289,0.203989121367553
"1","1994","Stratum_4"," [g]",972254358.484619,134484324.492738,0.163232222749374
"1","1995","Stratum_4"," [g]",1519597325.21925,252112590.513185,0.203417725139999
"1","1996","Stratum_4"," [g]",2527619875.34321,525765187.163122,0.263363548956887
"1","1997","Stratum_4"," [g]",1762460010.32192,370126473.801712,0.271298408988922
"1","1998","Stratum_4"," [g]",2229335574.9764,468838170.488702,0.270465219278902
"1","1999","Stratum_4"," [g]",2842490000.15262,563504372.13468,0.253004490838561
"1","2000","Stratum_4"," [g]",2953429118.63554,530169464.748054,0.228522465858722
"1","2001","Stratum_4"," [g]",6779054306.107,1419249813.16242,0.273544379243141
"1","2002","Stratum_4"," [g]",2157765906.67822,411426357.102339,0.234316372819538
"1","2003","Stratum_4"," [g]",770184605.352016,176202623.783272,0.284699778533829
"1","2004","Stratum_4"," [g]",1384156990.04372,298413886.861618,0.284183657797143
"1","2005","Stratum_4"," [g]",427541766.906774,77650069.5742664,0.225134926066999
"1","2006","Stratum_4"," [g]",773581802.087132,161734506.746608,0.254843916449831
